Lat,Long,Bouger anomaly
79.2917,14.5656,-63.5
79.3083,14.5656,-62.4
79.325,14.5656,-61.3
79.3417,14.5656,-59.9
79.3583,14.5656,-58.2
79.375,14.5656,-55.9
79.3917,14.5656,-53.1
79.4083,14.5656,-49.8
79.425,14.5656,-46.3
79.4417,14.5656,-42.7
79.4583,14.5656,-39.4
79.475,14.5656,-36.4
79.4917,14.5656,-34
79.5083,14.5656,-32.1
79.525,14.5656,-30.8
79.5417,14.5656,-29.8
79.5583,14.5656,-29
79.575,14.5656,-28.3
79.5917,14.5656,-27.5
79.6083,14.5656,-26.6
79.625,14.5656,-25.5
79.6417,14.5656,-24.4
79.6583,14.5656,-23.2
79.675,14.5656,-22.2
79.6917,14.5656,-21.5
79.7083,14.5656,-21.1
79.725,14.5656,-21
79.7417,14.5656,-21.2
79.7583,14.5656,-21.6
79.775,14.5656,-22.1
79.7917,14.5656,-22.5
79.8083,14.5656,-22.7
79.825,14.5656,-22.7
79.8417,14.5656,-22.7
79.8583,14.5656,-22.8
79.875,14.5656,-23.1
79.8917,14.5656,-23.9
79.9083,14.5656,-25.3
79.925,14.5656,-27.3
79.9417,14.5656,-29.7
79.9583,14.5656,-32.2
79.975,14.5656,-34.6
79.9917,14.5656,-36.6
80.0083,14.5656,-37.9
78.0083,14.5495,-37.3
78.025,14.5495,-34.9
78.0417,14.5495,-33
78.0583,14.5495,-31.6
78.075,14.5495,-30.6
78.0917,14.5495,-30.2
78.1083,14.5495,-30.1
78.125,14.5495,-30.3
78.1417,14.5495,-30.7
78.1583,14.5495,-31.2
78.175,14.5495,-31.8
78.1917,14.5495,-32.2
78.2083,14.5495,-32.5
78.225,14.5495,-32.6
78.2417,14.5495,-32.5
78.2583,14.5495,-32.2
78.275,14.5495,-31.9
78.2917,14.5495,-31.8
78.3083,14.5495,-32.1
78.325,14.5495,-33
78.3417,14.5495,-34.7
78.3583,14.5495,-37.1
78.375,14.5495,-40.1
78.3917,14.5495,-43.6
78.4083,14.5495,-47.3
78.425,14.5495,-50.9
78.4417,14.5495,-54.3
78.4583,14.5495,-57.3
78.475,14.5495,-59.9
78.4917,14.5495,-62.2
78.5083,14.5495,-64.4
78.525,14.5495,-66.7
78.5417,14.5495,-69.1
78.5583,14.5495,-71.7
78.575,14.5495,-74.2
78.5917,14.5495,-76.5
78.6083,14.5495,-78.3
78.625,14.5495,-79.5
78.6417,14.5495,-80.2
78.6583,14.5495,-80.3
78.675,14.5495,-80.3
78.6917,14.5495,-80.3
78.7083,14.5495,-80.6
78.725,14.5495,-81.3
78.7417,14.5495,-82.4
78.7583,14.5495,-83.4
78.775,14.5495,-83.8
78.7917,14.5495,-83.3
78.8083,14.5495,-81.2
78.825,14.5495,-77.6
78.8417,14.5495,-72.5
78.8583,14.5495,-66.5
78.875,14.5495,-60.2
78.8917,14.5495,-54.7
78.9083,14.5495,-50.7
78.925,14.5495,-49.1
78.9417,14.5495,-50.1
78.9583,14.5495,-53.5
78.975,14.5495,-59.1
78.9917,14.5495,-66
79.0083,14.5495,-73.4
79.025,14.5495,-80.4
79.0417,14.5495,-86.5
79.0583,14.5495,-90.9
79.075,14.5495,-93.7
79.0917,14.5495,-94.6
79.1083,14.5495,-94.1
79.125,14.5495,-92.3
79.1417,14.5495,-89.6
79.1583,14.5495,-86.3
79.175,14.5495,-82.8
79.1917,14.5495,-79.3
79.2083,14.5495,-75.9
79.225,14.5495,-72.9
79.2417,14.5495,-70.3
79.2583,14.5495,-68.2
79.275,14.5495,-66.5
79.2917,14.5495,-65.2
79.3083,14.5495,-64.1
79.325,14.5495,-63
79.3417,14.5495,-61.6
79.3583,14.5495,-59.7
79.375,14.5495,-57.4
79.3917,14.5495,-54.5
79.4083,14.5495,-51.2
79.425,14.5495,-47.6
79.4417,14.5495,-44
79.4583,14.5495,-40.6
79.475,14.5495,-37.6
79.4917,14.5495,-35.2
79.5083,14.5495,-33.4
79.525,14.5495,-32
79.5417,14.5495,-31
79.5583,14.5495,-30.1
79.575,14.5495,-29.3
79.5917,14.5495,-28.4
79.6083,14.5495,-27.3
79.625,14.5495,-26
79.6417,14.5495,-24.6
79.6583,14.5495,-23.3
79.675,14.5495,-22.2
79.6917,14.5495,-21.4
79.7083,14.5495,-21
79.725,14.5495,-20.9
79.7417,14.5495,-21.2
79.7583,14.5495,-21.7
79.775,14.5495,-22.3
79.7917,14.5495,-22.7
79.8083,14.5495,-23.1
79.825,14.5495,-23.2
79.8417,14.5495,-23.2
79.8583,14.5495,-23.4
79.875,14.5495,-23.7
79.8917,14.5495,-24.5
79.9083,14.5495,-25.9
79.925,14.5495,-27.8
79.9417,14.5495,-30.2
79.9583,14.5495,-32.7
79.975,14.5495,-35.1
79.9917,14.5495,-37.1
80.0083,14.5495,-38.4
78.0083,14.5333,-38.2
78.025,14.5333,-35.6
78.0417,14.5333,-33.5
78.0583,14.5333,-31.9
78.075,14.5333,-30.9
78.0917,14.5333,-30.4
78.1083,14.5333,-30.3
78.125,14.5333,-30.6
78.1417,14.5333,-31.2
78.1583,14.5333,-31.9
78.175,14.5333,-32.7
78.1917,14.5333,-33.3
78.2083,14.5333,-33.8
78.225,14.5333,-34
78.2417,14.5333,-34
78.2583,14.5333,-33.8
78.275,14.5333,-33.5
78.2917,14.5333,-33.3
78.3083,14.5333,-33.5
78.325,14.5333,-34.3
78.3417,14.5333,-35.8
78.3583,14.5333,-38.1
78.375,14.5333,-41
78.3917,14.5333,-44.4
78.4083,14.5333,-48
78.425,14.5333,-51.5
78.4417,14.5333,-54.7
78.4583,14.5333,-57.6
78.475,14.5333,-60.1
78.4917,14.5333,-62.5
78.5083,14.5333,-64.8
78.525,14.5333,-67.2
78.5417,14.5333,-69.8
78.5583,14.5333,-72.6
78.575,14.5333,-75.4
78.5917,14.5333,-77.9
78.6083,14.5333,-79.9
78.625,14.5333,-81.1
78.6417,14.5333,-81.6
78.6583,14.5333,-81.5
78.675,14.5333,-81
78.6917,14.5333,-80.5
78.7083,14.5333,-80.3
78.725,14.5333,-80.6
78.7417,14.5333,-81.5
78.7583,14.5333,-82.5
78.775,14.5333,-83.2
78.7917,14.5333,-83.3
78.8083,14.5333,-82.1
78.825,14.5333,-79.5
78.8417,14.5333,-75.4
78.8583,14.5333,-70.5
78.875,14.5333,-65.1
78.8917,14.5333,-60.2
78.9083,14.5333,-56.6
78.925,14.5333,-54.8
78.9417,14.5333,-55.3
78.9583,14.5333,-57.9
78.975,14.5333,-62.5
78.9917,14.5333,-68.2
79.0083,14.5333,-74.5
79.025,14.5333,-80.4
79.0417,14.5333,-85.6
79.0583,14.5333,-89.6
79.075,14.5333,-92.1
79.0917,14.5333,-93.2
79.1083,14.5333,-93
79.125,14.5333,-91.8
79.1417,14.5333,-89.8
79.1583,14.5333,-87.2
79.175,14.5333,-84.3
79.1917,14.5333,-81.3
79.2083,14.5333,-78.3
79.225,14.5333,-75.5
79.2417,14.5333,-73
79.2583,14.5333,-70.8
79.275,14.5333,-69.1
79.2917,14.5333,-67.5
79.3083,14.5333,-66.2
79.325,14.5333,-64.8
79.3417,14.5333,-63.2
79.3583,14.5333,-61.1
79.375,14.5333,-58.6
79.3917,14.5333,-55.5
79.4083,14.5333,-52.1
79.425,14.5333,-48.4
79.4417,14.5333,-44.7
79.4583,14.5333,-41.3
79.475,14.5333,-38.4
79.4917,14.5333,-36
79.5083,14.5333,-34.1
79.525,14.5333,-32.8
79.5417,14.5333,-31.8
79.5583,14.5333,-30.9
79.575,14.5333,-30
79.5917,14.5333,-29
79.6083,14.5333,-27.8
79.625,14.5333,-26.4
79.6417,14.5333,-24.9
79.6583,14.5333,-23.6
79.675,14.5333,-22.3
79.6917,14.5333,-21.4
79.7083,14.5333,-20.9
79.725,14.5333,-20.8
79.7417,14.5333,-21.1
79.7583,14.5333,-21.5
79.775,14.5333,-22.1
79.7917,14.5333,-22.7
79.8083,14.5333,-23.2
79.825,14.5333,-23.4
79.8417,14.5333,-23.6
79.8583,14.5333,-23.8
79.875,14.5333,-24.3
79.8917,14.5333,-25.2
79.9083,14.5333,-26.6
79.925,14.5333,-28.5
79.9417,14.5333,-30.8
79.9583,14.5333,-33.4
79.975,14.5333,-35.8
79.9917,14.5333,-37.8
80.0083,14.5333,-39.2
78.0083,14.5172,-39.3
78.025,14.5172,-36.5
78.0417,14.5172,-34.3
78.0583,14.5172,-32.6
78.075,14.5172,-31.4
78.0917,14.5172,-30.8
78.1083,14.5172,-30.7
78.125,14.5172,-31
78.1417,14.5172,-31.6
78.1583,14.5172,-32.4
78.175,14.5172,-33.2
78.1917,14.5172,-34
78.2083,14.5172,-34.6
78.225,14.5172,-35
78.2417,14.5172,-35.2
78.2583,14.5172,-35.1
78.275,14.5172,-34.9
78.2917,14.5172,-34.8
78.3083,14.5172,-35
78.325,14.5172,-35.8
78.3417,14.5172,-37.3
78.3583,14.5172,-39.4
78.375,14.5172,-42.3
78.3917,14.5172,-45.5
78.4083,14.5172,-49
78.425,14.5172,-52.4
78.4417,14.5172,-55.5
78.4583,14.5172,-58.3
78.475,14.5172,-60.7
78.4917,14.5172,-63
78.5083,14.5172,-65.4
78.525,14.5172,-67.9
78.5417,14.5172,-70.7
78.5583,14.5172,-73.7
78.575,14.5172,-76.7
78.5917,14.5172,-79.4
78.6083,14.5172,-81.6
78.625,14.5172,-82.8
78.6417,14.5172,-83.2
78.6583,14.5172,-82.8
78.675,14.5172,-81.8
78.6917,14.5172,-80.8
78.7083,14.5172,-80.1
78.725,14.5172,-80
78.7417,14.5172,-80.4
78.7583,14.5172,-81.3
78.775,14.5172,-82.3
78.7917,14.5172,-82.7
78.8083,14.5172,-82.2
78.825,14.5172,-80.5
78.8417,14.5172,-77.6
78.8583,14.5172,-73.7
78.875,14.5172,-69.3
78.8917,14.5172,-65.2
78.9083,14.5172,-62
78.925,14.5172,-60.4
78.9417,14.5172,-60.6
78.9583,14.5172,-62.7
78.975,14.5172,-66.4
78.9917,14.5172,-71.1
79.0083,14.5172,-76.3
79.025,14.5172,-81.3
79.0417,14.5172,-85.6
79.0583,14.5172,-89
79.075,14.5172,-91.2
79.0917,14.5172,-92.4
79.1083,14.5172,-92.5
79.125,14.5172,-91.8
79.1417,14.5172,-90.4
79.1583,14.5172,-88.5
79.175,14.5172,-86.3
79.1917,14.5172,-83.8
79.2083,14.5172,-81.2
79.225,14.5172,-78.6
79.2417,14.5172,-76.1
79.2583,14.5172,-73.8
79.275,14.5172,-71.7
79.2917,14.5172,-69.9
79.3083,14.5172,-68.2
79.325,14.5172,-66.5
79.3417,14.5172,-64.5
79.3583,14.5172,-62.1
79.375,14.5172,-59.4
79.3917,14.5172,-56.1
79.4083,14.5172,-52.5
79.425,14.5172,-48.7
79.4417,14.5172,-45
79.4583,14.5172,-41.6
79.475,14.5172,-38.6
79.4917,14.5172,-36.2
79.5083,14.5172,-34.4
79.525,14.5172,-33
79.5417,14.5172,-32
79.5583,14.5172,-31.1
79.575,14.5172,-30.2
79.5917,14.5172,-29.2
79.6083,14.5172,-28
79.625,14.5172,-26.7
79.6417,14.5172,-25.2
79.6583,14.5172,-23.8
79.675,14.5172,-22.5
79.6917,14.5172,-21.5
79.7083,14.5172,-20.8
79.725,14.5172,-20.6
79.7417,14.5172,-20.8
79.7583,14.5172,-21.2
79.775,14.5172,-21.9
79.7917,14.5172,-22.5
79.8083,14.5172,-23
79.825,14.5172,-23.5
79.8417,14.5172,-23.9
79.8583,14.5172,-24.3
79.875,14.5172,-24.9
79.8917,14.5172,-25.9
79.9083,14.5172,-27.4
79.925,14.5172,-29.3
79.9417,14.5172,-31.7
79.9583,14.5172,-34.2
79.975,14.5172,-36.7
79.9917,14.5172,-38.8
80.0083,14.5172,-40.2
78.0083,14.5011,-40.5
78.025,14.5011,-37.7
78.0417,14.5011,-35.4
78.0583,14.5011,-33.5
78.075,14.5011,-32.3
78.0917,14.5011,-31.6
78.1083,14.5011,-31.4
78.125,14.5011,-31.6
78.1417,14.5011,-32.1
78.1583,14.5011,-32.8
78.175,14.5011,-33.7
78.1917,14.5011,-34.5
78.2083,14.5011,-35.3
78.225,14.5011,-35.8
78.2417,14.5011,-36.1
78.2583,14.5011,-36.2
78.275,14.5011,-36.2
78.2917,14.5011,-36.3
78.3083,14.5011,-36.7
78.325,14.5011,-37.6
78.3417,14.5011,-39.1
78.3583,14.5011,-41.2
78.375,14.5011,-44
78.3917,14.5011,-47.2
78.4083,14.5011,-50.5
78.425,14.5011,-53.8
78.4417,14.5011,-56.8
78.4583,14.5011,-59.4
78.475,14.5011,-61.8
78.4917,14.5011,-64
78.5083,14.5011,-66.3
78.525,14.5011,-68.8
78.5417,14.5011,-71.7
78.5583,14.5011,-74.8
78.575,14.5011,-78
78.5917,14.5011,-80.8
78.6083,14.5011,-83.1
78.625,14.5011,-84.3
78.6417,14.5011,-84.6
78.6583,14.5011,-84
78.675,14.5011,-82.7
78.6917,14.5011,-81.2
78.7083,14.5011,-80
78.725,14.5011,-79.4
78.7417,14.5011,-79.5
78.7583,14.5011,-80.1
78.775,14.5011,-81
78.7917,14.5011,-81.7
78.8083,14.5011,-81.7
78.825,14.5011,-80.7
78.8417,14.5011,-78.5
78.8583,14.5011,-75.6
78.875,14.5011,-72.1
78.8917,14.5011,-68.8
78.9083,14.5011,-66.3
78.925,14.5011,-65
78.9417,14.5011,-65.2
78.9583,14.5011,-67
78.975,14.5011,-70.1
78.9917,14.5011,-74.1
79.0083,14.5011,-78.4
79.025,14.5011,-82.6
79.0417,14.5011,-86.2
79.0583,14.5011,-89
79.075,14.5011,-91
79.0917,14.5011,-92
79.1083,14.5011,-92.4
79.125,14.5011,-92.1
79.1417,14.5011,-91.2
79.1583,14.5011,-90
79.175,14.5011,-88.3
79.1917,14.5011,-86.2
79.2083,14.5011,-83.9
79.225,14.5011,-81.5
79.2417,14.5011,-78.9
79.2583,14.5011,-76.5
79.275,14.5011,-74.1
79.2917,14.5011,-71.9
79.3083,14.5011,-69.7
79.325,14.5011,-67.5
79.3417,14.5011,-65.2
79.3583,14.5011,-62.5
79.375,14.5011,-59.5
79.3917,14.5011,-56.1
79.4083,14.5011,-52.4
79.425,14.5011,-48.7
79.4417,14.5011,-44.9
79.4583,14.5011,-41.5
79.475,14.5011,-38.5
79.4917,14.5011,-36.1
79.5083,14.5011,-34.2
79.525,14.5011,-32.7
79.5417,14.5011,-31.6
79.5583,14.5011,-30.8
79.575,14.5011,-29.9
79.5917,14.5011,-29
79.6083,14.5011,-27.9
79.625,14.5011,-26.6
79.6417,14.5011,-25.3
79.6583,14.5011,-23.9
79.675,14.5011,-22.6
79.6917,14.5011,-21.6
79.7083,14.5011,-20.8
79.725,14.5011,-20.5
79.7417,14.5011,-20.5
79.7583,14.5011,-20.9
79.775,14.5011,-21.5
79.7917,14.5011,-22.2
79.8083,14.5011,-22.8
79.825,14.5011,-23.5
79.8417,14.5011,-24.1
79.8583,14.5011,-24.8
79.875,14.5011,-25.6
79.8917,14.5011,-26.8
79.9083,14.5011,-28.3
79.925,14.5011,-30.3
79.9417,14.5011,-32.7
79.9583,14.5011,-35.2
79.975,14.5011,-37.7
79.9917,14.5011,-39.8
80.0083,14.5011,-41.3
78.0083,14.4849,-41.8
78.025,14.4849,-39
78.0417,14.4849,-36.6
78.0583,14.4849,-34.8
78.075,14.4849,-33.4
78.0917,14.4849,-32.6
78.1083,14.4849,-32.3
78.125,14.4849,-32.4
78.1417,14.4849,-32.8
78.1583,14.4849,-33.4
78.175,14.4849,-34.2
78.1917,14.4849,-35
78.2083,14.4849,-35.8
78.225,14.4849,-36.5
78.2417,14.4849,-37
78.2583,14.4849,-37.4
78.275,14.4849,-37.6
78.2917,14.4849,-38
78.3083,14.4849,-38.6
78.325,14.4849,-39.6
78.3417,14.4849,-41.2
78.3583,14.4849,-43.4
78.375,14.4849,-46.1
78.3917,14.4849,-49.2
78.4083,14.4849,-52.4
78.425,14.4849,-55.6
78.4417,14.4849,-58.4
78.4583,14.4849,-60.9
78.475,14.4849,-63.1
78.4917,14.4849,-65.2
78.5083,14.4849,-67.4
78.525,14.4849,-69.8
78.5417,14.4849,-72.6
78.5583,14.4849,-75.7
78.575,14.4849,-78.9
78.5917,14.4849,-81.7
78.6083,14.4849,-84
78.625,14.4849,-85.2
78.6417,14.4849,-85.5
78.6583,14.4849,-84.7
78.675,14.4849,-83.2
78.6917,14.4849,-81.5
78.7083,14.4849,-79.9
78.725,14.4849,-78.9
78.7417,14.4849,-78.6
78.7583,14.4849,-78.9
78.775,14.4849,-79.6
78.7917,14.4849,-80.3
78.8083,14.4849,-80.5
78.825,14.4849,-79.8
78.8417,14.4849,-78.3
78.8583,14.4849,-76
78.875,14.4849,-73.3
78.8917,14.4849,-70.8
78.9083,14.4849,-68.8
78.925,14.4849,-68
78.9417,14.4849,-68.5
78.9583,14.4849,-70.3
78.975,14.4849,-73.1
78.9917,14.4849,-76.6
79.0083,14.4849,-80.4
79.025,14.4849,-83.9
79.0417,14.4849,-86.9
79.0583,14.4849,-89.2
79.075,14.4849,-90.8
79.0917,14.4849,-91.8
79.1083,14.4849,-92.2
79.125,14.4849,-92.2
79.1417,14.4849,-91.8
79.1583,14.4849,-91
79.175,14.4849,-89.8
79.1917,14.4849,-88.1
79.2083,14.4849,-86.1
79.225,14.4849,-83.7
79.2417,14.4849,-81.1
79.2583,14.4849,-78.4
79.275,14.4849,-75.6
79.2917,14.4849,-73
79.3083,14.4849,-70.4
79.325,14.4849,-67.8
79.3417,14.4849,-65.1
79.3583,14.4849,-62.2
79.375,14.4849,-59.1
79.3917,14.4849,-55.7
79.4083,14.4849,-52
79.425,14.4849,-48.3
79.4417,14.4849,-44.7
79.4583,14.4849,-41.3
79.475,14.4849,-38.3
79.4917,14.4849,-35.8
79.5083,14.4849,-33.7
79.525,14.4849,-32.2
79.5417,14.4849,-31
79.5583,14.4849,-30
79.575,14.4849,-29.2
79.5917,14.4849,-28.3
79.6083,14.4849,-27.4
79.625,14.4849,-26.3
79.6417,14.4849,-25.1
79.6583,14.4849,-23.9
79.675,14.4849,-22.7
79.6917,14.4849,-21.6
79.7083,14.4849,-20.8
79.725,14.4849,-20.4
79.7417,14.4849,-20.3
79.7583,14.4849,-20.5
79.775,14.4849,-21.1
79.7917,14.4849,-21.8
79.8083,14.4849,-22.7
79.825,14.4849,-23.6
79.8417,14.4849,-24.5
79.8583,14.4849,-25.4
79.875,14.4849,-26.5
79.8917,14.4849,-27.8
79.9083,14.4849,-29.5
79.925,14.4849,-31.5
79.9417,14.4849,-33.9
79.9583,14.4849,-36.4
79.975,14.4849,-38.8
79.9917,14.4849,-40.9
80.0083,14.4849,-42.4
78.0083,14.4688,-43.1
78.025,14.4688,-40.3
78.0417,14.4688,-38
78.0583,14.4688,-36.1
78.075,14.4688,-34.7
78.0917,14.4688,-33.9
78.1083,14.4688,-33.5
78.125,14.4688,-33.5
78.1417,14.4688,-33.7
78.1583,14.4688,-34.2
78.175,14.4688,-34.9
78.1917,14.4688,-35.7
78.2083,14.4688,-36.5
78.225,14.4688,-37.3
78.2417,14.4688,-38
78.2583,14.4688,-38.7
78.275,14.4688,-39.3
78.2917,14.4688,-39.9
78.3083,14.4688,-40.7
78.325,14.4688,-41.9
78.3417,14.4688,-43.6
78.3583,14.4688,-45.8
78.375,14.4688,-48.5
78.3917,14.4688,-51.5
78.4083,14.4688,-54.7
78.425,14.4688,-57.7
78.4417,14.4688,-60.4
78.4583,14.4688,-62.7
78.475,14.4688,-64.7
78.4917,14.4688,-66.6
78.5083,14.4688,-68.5
78.525,14.4688,-70.7
78.5417,14.4688,-73.2
78.5583,14.4688,-76
78.575,14.4688,-79
78.5917,14.4688,-81.7
78.6083,14.4688,-83.8
78.625,14.4688,-85.1
78.6417,14.4688,-85.3
78.6583,14.4688,-84.6
78.675,14.4688,-83.1
78.6917,14.4688,-81.4
78.7083,14.4688,-79.7
78.725,14.4688,-78.5
78.7417,14.4688,-77.9
78.7583,14.4688,-77.9
78.775,14.4688,-78.3
78.7917,14.4688,-78.7
78.8083,14.4688,-78.8
78.825,14.4688,-78.2
78.8417,14.4688,-76.8
78.8583,14.4688,-74.9
78.875,14.4688,-72.7
78.8917,14.4688,-70.7
78.9083,14.4688,-69.4
78.925,14.4688,-69.1
78.9417,14.4688,-70
78.9583,14.4688,-72
78.975,14.4688,-74.8
78.9917,14.4688,-78.2
79.0083,14.4688,-81.6
79.025,14.4688,-84.7
79.0417,14.4688,-87.2
79.0583,14.4688,-89.2
79.075,14.4688,-90.5
79.0917,14.4688,-91.3
79.1083,14.4688,-91.7
79.125,14.4688,-91.8
79.1417,14.4688,-91.7
79.1583,14.4688,-91.2
79.175,14.4688,-90.4
79.1917,14.4688,-89
79.2083,14.4688,-87.2
79.225,14.4688,-84.8
79.2417,14.4688,-82.1
79.2583,14.4688,-79.1
79.275,14.4688,-76
79.2917,14.4688,-73
79.3083,14.4688,-70
79.325,14.4688,-67.1
79.3417,14.4688,-64.1
79.3583,14.4688,-61.2
79.375,14.4688,-58.1
79.3917,14.4688,-54.8
79.4083,14.4688,-51.4
79.425,14.4688,-47.9
79.4417,14.4688,-44.5
79.4583,14.4688,-41.2
79.475,14.4688,-38.3
79.4917,14.4688,-35.7
79.5083,14.4688,-33.5
79.525,14.4688,-31.7
79.5417,14.4688,-30.3
79.5583,14.4688,-29.2
79.575,14.4688,-28.3
79.5917,14.4688,-27.4
79.6083,14.4688,-26.6
79.625,14.4688,-25.7
79.6417,14.4688,-24.8
79.6583,14.4688,-23.7
79.675,14.4688,-22.7
79.6917,14.4688,-21.7
79.7083,14.4688,-20.9
79.725,14.4688,-20.3
79.7417,14.4688,-20.1
79.7583,14.4688,-20.2
79.775,14.4688,-20.8
79.7917,14.4688,-21.6
79.8083,14.4688,-22.6
79.825,14.4688,-23.7
79.8417,14.4688,-24.9
79.8583,14.4688,-26.2
79.875,14.4688,-27.5
79.8917,14.4688,-29
79.9083,14.4688,-30.8
79.925,14.4688,-32.9
79.9417,14.4688,-35.2
79.9583,14.4688,-37.6
79.975,14.4688,-40
79.9917,14.4688,-42
80.0083,14.4688,-43.5
78.0083,14.4527,-44.1
78.025,14.4527,-41.5
78.0417,14.4527,-39.2
78.0583,14.4527,-37.4
78.075,14.4527,-36.1
78.0917,14.4527,-35.2
78.1083,14.4527,-34.8
78.125,14.4527,-34.7
78.1417,14.4527,-34.8
78.1583,14.4527,-35.2
78.175,14.4527,-35.8
78.1917,14.4527,-36.5
78.2083,14.4527,-37.4
78.225,14.4527,-38.3
78.2417,14.4527,-39.3
78.2583,14.4527,-40.2
78.275,14.4527,-41
78.2917,14.4527,-42
78.3083,14.4527,-43
78.325,14.4527,-44.4
78.3417,14.4527,-46.1
78.3583,14.4527,-48.3
78.375,14.4527,-51
78.3917,14.4527,-53.9
78.4083,14.4527,-56.9
78.425,14.4527,-59.8
78.4417,14.4527,-62.4
78.4583,14.4527,-64.6
78.475,14.4527,-66.4
78.4917,14.4527,-68
78.5083,14.4527,-69.5
78.525,14.4527,-71.3
78.5417,14.4527,-73.3
78.5583,14.4527,-75.6
78.575,14.4527,-78.1
78.5917,14.4527,-80.4
78.6083,14.4527,-82.4
78.625,14.4527,-83.5
78.6417,14.4527,-83.9
78.6583,14.4527,-83.3
78.675,14.4527,-82.1
78.6917,14.4527,-80.6
78.7083,14.4527,-79.1
78.725,14.4527,-77.9
78.7417,14.4527,-77.2
78.7583,14.4527,-77
78.775,14.4527,-77
78.7917,14.4527,-77.1
78.8083,14.4527,-76.7
78.825,14.4527,-75.9
78.8417,14.4527,-74.4
78.8583,14.4527,-72.5
78.875,14.4527,-70.5
78.8917,14.4527,-68.9
78.9083,14.4527,-68.1
78.925,14.4527,-68.3
78.9417,14.4527,-69.6
78.9583,14.4527,-72
78.975,14.4527,-75.1
78.9917,14.4527,-78.5
79.0083,14.4527,-81.8
79.025,14.4527,-84.7
79.0417,14.4527,-86.9
79.0583,14.4527,-88.5
79.075,14.4527,-89.5
79.0917,14.4527,-90.1
79.1083,14.4527,-90.5
79.125,14.4527,-90.6
79.1417,14.4527,-90.7
79.1583,14.4527,-90.5
79.175,14.4527,-89.9
79.1917,14.4527,-88.8
79.2083,14.4527,-87.1
79.225,14.4527,-84.8
79.2417,14.4527,-81.9
79.2583,14.4527,-78.8
79.275,14.4527,-75.4
79.2917,14.4527,-72
79.3083,14.4527,-68.6
79.325,14.4527,-65.5
79.3417,14.4527,-62.5
79.3583,14.4527,-59.5
79.375,14.4527,-56.6
79.3917,14.4527,-53.7
79.4083,14.4527,-50.7
79.425,14.4527,-47.7
79.4417,14.4527,-44.6
79.4583,14.4527,-41.6
79.475,14.4527,-38.8
79.4917,14.4527,-36.2
79.5083,14.4527,-33.8
79.525,14.4527,-31.7
79.5417,14.4527,-30
79.5583,14.4527,-28.6
79.575,14.4527,-27.5
79.5917,14.4527,-26.6
79.6083,14.4527,-25.8
79.625,14.4527,-25.1
79.6417,14.4527,-24.3
79.6583,14.4527,-23.5
79.675,14.4527,-22.6
79.6917,14.4527,-21.7
79.7083,14.4527,-20.9
79.725,14.4527,-20.3
79.7417,14.4527,-20
79.7583,14.4527,-20.1
79.775,14.4527,-20.6
79.7917,14.4527,-21.5
79.8083,14.4527,-22.7
79.825,14.4527,-24
79.8417,14.4527,-25.5
79.8583,14.4527,-27.1
79.875,14.4527,-28.7
79.8917,14.4527,-30.4
79.9083,14.4527,-32.2
79.925,14.4527,-34.2
79.9417,14.4527,-36.5
79.9583,14.4527,-38.8
79.975,14.4527,-41.1
79.9917,14.4527,-43
80.0083,14.4527,-44.6
78.0083,14.4365,-45
78.025,14.4365,-42.5
78.0417,14.4365,-40.3
78.0583,14.4365,-38.6
78.075,14.4365,-37.3
78.0917,14.4365,-36.5
78.1083,14.4365,-36.1
78.125,14.4365,-35.9
78.1417,14.4365,-36
78.1583,14.4365,-36.2
78.175,14.4365,-36.7
78.1917,14.4365,-37.4
78.2083,14.4365,-38.3
78.225,14.4365,-39.4
78.2417,14.4365,-40.5
78.2583,14.4365,-41.7
78.275,14.4365,-42.9
78.2917,14.4365,-44
78.3083,14.4365,-45.3
78.325,14.4365,-46.7
78.3417,14.4365,-48.5
78.3583,14.4365,-50.6
78.375,14.4365,-53.1
78.3917,14.4365,-55.9
78.4083,14.4365,-58.9
78.425,14.4365,-61.7
78.4417,14.4365,-64.2
78.4583,14.4365,-66.2
78.475,14.4365,-67.8
78.4917,14.4365,-69.1
78.5083,14.4365,-70.1
78.525,14.4365,-71.3
78.5417,14.4365,-72.6
78.5583,14.4365,-74.1
78.575,14.4365,-75.9
78.5917,14.4365,-77.7
78.6083,14.4365,-79.3
78.625,14.4365,-80.3
78.6417,14.4365,-80.8
78.6583,14.4365,-80.6
78.675,14.4365,-79.8
78.6917,14.4365,-78.8
78.7083,14.4365,-77.8
78.725,14.4365,-76.9
78.7417,14.4365,-76.3
78.7583,14.4365,-76
78.775,14.4365,-75.7
78.7917,14.4365,-75.3
78.8083,14.4365,-74.4
78.825,14.4365,-73
78.8417,14.4365,-71.1
78.8583,14.4365,-68.9
78.875,14.4365,-66.9
78.8917,14.4365,-65.5
78.9083,14.4365,-65
78.925,14.4365,-65.7
78.9417,14.4365,-67.6
78.9583,14.4365,-70.4
78.975,14.4365,-73.9
78.9917,14.4365,-77.5
79.0083,14.4365,-80.9
79.025,14.4365,-83.7
79.0417,14.4365,-85.7
79.0583,14.4365,-87
79.075,14.4365,-87.7
79.0917,14.4365,-88.1
79.1083,14.4365,-88.3
79.125,14.4365,-88.5
79.1417,14.4365,-88.7
79.1583,14.4365,-88.6
79.175,14.4365,-88.3
79.1917,14.4365,-87.4
79.2083,14.4365,-85.9
79.225,14.4365,-83.7
79.2417,14.4365,-80.8
