Lat,Long,Bouger_gravity
77.375,16.5564,-40.5
77.3917,16.5564,-39.7
77.4083,16.5564,-38.9
77.425,16.5564,-38
77.4417,16.5564,-37
77.4583,16.5564,-35.9
77.475,16.5564,-34.9
77.4917,16.5564,-33.8
77.5083,16.5564,-32.8
77.525,16.5564,-31.9
77.5417,16.5564,-31.2
77.5583,16.5564,-30.6
77.575,16.5564,-30.3
77.5917,16.5564,-30.1
77.6083,16.5564,-30.1
77.625,16.5564,-30.3
77.6417,16.5564,-30.5
77.6583,16.5564,-30.7
77.675,16.5564,-31
77.6917,16.5564,-31.1
77.7083,16.5564,-31.2
77.725,16.5564,-31.2
77.7417,16.5564,-31.2
77.7583,16.5564,-31.1
77.775,16.5564,-31
77.7917,16.5564,-30.9
77.8083,16.5564,-30.7
77.825,16.5564,-30.5
77.8417,16.5564,-30.2
77.8583,16.5564,-29.7
77.875,16.5564,-29.1
77.8917,16.5564,-28.3
77.9083,16.5564,-27.3
77.925,16.5564,-26.2
77.9417,16.5564,-25
77.9583,16.5564,-23.8
77.975,16.5564,-22.5
77.9917,16.5564,-21.2
78.0083,16.5564,-19.9
78.025,16.5564,-18.7
78.0417,16.5564,-17.4
78.0583,16.5564,-16.2
78.075,16.5564,-15
78.0917,16.5564,-13.9
78.1083,16.5564,-13
78.125,16.5564,-12.2
78.1417,16.5564,-11.7
78.1583,16.5564,-11.4
78.175,16.5564,-11.4
78.1917,16.5564,-11.7
78.2083,16.5564,-12.2
78.225,16.5564,-13
78.2417,16.5564,-13.9
78.2583,16.5564,-14.8
78.275,16.5564,-15.9
78.2917,16.5564,-16.9
78.3083,16.5564,-17.9
77.1083,16.5404,-43.8
77.125,16.5404,-43.8
77.1417,16.5404,-43.8
77.1583,16.5404,-43.8
77.175,16.5404,-43.8
77.1917,16.5404,-43.9
77.2083,16.5404,-44.1
77.225,16.5404,-44.2
77.2417,16.5404,-44.3
77.2583,16.5404,-44.3
77.275,16.5404,-44.2
77.2917,16.5404,-43.9
77.3083,16.5404,-43.6
77.325,16.5404,-43.1
77.3417,16.5404,-42.6
77.3583,16.5404,-42
77.375,16.5404,-41.4
77.3917,16.5404,-40.7
77.4083,16.5404,-39.9
77.425,16.5404,-39
77.4417,16.5404,-38
77.4583,16.5404,-37
77.475,16.5404,-35.9
77.4917,16.5404,-34.8
77.5083,16.5404,-33.8
77.525,16.5404,-32.9
77.5417,16.5404,-32.2
77.5583,16.5404,-31.6
77.575,16.5404,-31.3
77.5917,16.5404,-31.2
77.6083,16.5404,-31.2
77.625,16.5404,-31.4
77.6417,16.5404,-31.6
77.6583,16.5404,-31.8
77.675,16.5404,-31.9
77.6917,16.5404,-32
77.7083,16.5404,-31.9
77.725,16.5404,-31.9
77.7417,16.5404,-31.8
77.7583,16.5404,-31.7
77.775,16.5404,-31.6
77.7917,16.5404,-31.6
77.8083,16.5404,-31.6
77.825,16.5404,-31.6
77.8417,16.5404,-31.4
77.8583,16.5404,-31.1
77.875,16.5404,-30.6
77.8917,16.5404,-29.9
77.9083,16.5404,-28.9
77.925,16.5404,-27.8
77.9417,16.5404,-26.5
77.9583,16.5404,-25.1
77.975,16.5404,-23.7
77.9917,16.5404,-22.2
78.0083,16.5404,-20.8
78.025,16.5404,-19.3
78.0417,16.5404,-17.9
78.0583,16.5404,-16.5
78.075,16.5404,-15.1
78.0917,16.5404,-13.9
78.1083,16.5404,-12.8
78.125,16.5404,-12
78.1417,16.5404,-11.5
78.1583,16.5404,-11.4
78.175,16.5404,-11.6
78.1917,16.5404,-12.1
78.2083,16.5404,-12.9
78.225,16.5404,-13.9
78.2417,16.5404,-15
78.2583,16.5404,-16.1
78.275,16.5404,-17.1
78.2917,16.5404,-17.9
78.3083,16.5404,-18.7
77.1083,16.5245,-43.6
77.125,16.5245,-43.6
77.1417,16.5245,-43.5
77.1583,16.5245,-43.6
77.175,16.5245,-43.7
77.1917,16.5245,-43.8
77.2083,16.5245,-44
77.225,16.5245,-44.1
77.2417,16.5245,-44.2
77.2583,16.5245,-44.2
77.275,16.5245,-44.1
77.2917,16.5245,-44
77.3083,16.5245,-43.7
77.325,16.5245,-43.4
77.3417,16.5245,-43
77.3583,16.5245,-42.5
77.375,16.5245,-42
77.3917,16.5245,-41.5
77.4083,16.5245,-40.8
77.425,16.5245,-40
77.4417,16.5245,-39.1
77.4583,16.5245,-38.1
77.475,16.5245,-37.1
77.4917,16.5245,-36.1
77.5083,16.5245,-35.1
77.525,16.5245,-34.2
77.5417,16.5245,-33.5
77.5583,16.5245,-33
77.575,16.5245,-32.7
77.5917,16.5245,-32.5
77.6083,16.5245,-32.5
77.625,16.5245,-32.6
77.6417,16.5245,-32.7
77.6583,16.5245,-32.7
77.675,16.5245,-32.7
77.6917,16.5245,-32.6
77.7083,16.5245,-32.5
77.725,16.5245,-32.3
77.7417,16.5245,-32.2
77.7583,16.5245,-32.1
77.775,16.5245,-32.1
77.7917,16.5245,-32.1
77.8083,16.5245,-32.3
77.825,16.5245,-32.3
77.8417,16.5245,-32.3
77.8583,16.5245,-32.2
77.875,16.5245,-31.8
77.8917,16.5245,-31.1
77.9083,16.5245,-30.2
77.925,16.5245,-29.1
77.9417,16.5245,-27.8
77.9583,16.5245,-26.4
77.975,16.5245,-24.9
77.9917,16.5245,-23.4
78.0083,16.5245,-21.8
78.025,16.5245,-20.2
78.0417,16.5245,-18.6
78.0583,16.5245,-17
78.075,16.5245,-15.5
78.0917,16.5245,-14
78.1083,16.5245,-12.8
78.125,16.5245,-11.9
78.1417,16.5245,-11.4
78.1583,16.5245,-11.4
78.175,16.5245,-11.7
78.1917,16.5245,-12.5
78.2083,16.5245,-13.5
78.225,16.5245,-14.6
78.2417,16.5245,-15.8
78.2583,16.5245,-16.9
78.275,16.5245,-17.8
78.2917,16.5245,-18.5
78.3083,16.5245,-19
77.1083,16.5085,-43.2
77.125,16.5085,-43.3
77.1417,16.5085,-43.4
77.1583,16.5085,-43.6
77.175,16.5085,-43.8
77.1917,16.5085,-44
77.2083,16.5085,-44.1
77.225,16.5085,-44.2
77.2417,16.5085,-44.2
77.2583,16.5085,-44.2
77.275,16.5085,-44
77.2917,16.5085,-43.8
77.3083,16.5085,-43.6
77.325,16.5085,-43.3
77.3417,16.5085,-43
77.3583,16.5085,-42.8
77.375,16.5085,-42.4
77.3917,16.5085,-42
77.4083,16.5085,-41.5
77.425,16.5085,-40.9
77.4417,16.5085,-40.2
77.4583,16.5085,-39.3
77.475,16.5085,-38.4
77.4917,16.5085,-37.4
77.5083,16.5085,-36.4
77.525,16.5085,-35.6
77.5417,16.5085,-34.9
77.5583,16.5085,-34.4
77.575,16.5085,-34
77.5917,16.5085,-33.8
77.6083,16.5085,-33.7
77.625,16.5085,-33.7
77.6417,16.5085,-33.6
77.6583,16.5085,-33.6
77.675,16.5085,-33.4
77.6917,16.5085,-33.2
77.7083,16.5085,-32.9
77.725,16.5085,-32.6
77.7417,16.5085,-32.4
77.7583,16.5085,-32.3
77.775,16.5085,-32.3
77.7917,16.5085,-32.5
77.8083,16.5085,-32.6
77.825,16.5085,-32.8
77.8417,16.5085,-32.9
77.8583,16.5085,-32.8
77.875,16.5085,-32.5
77.8917,16.5085,-31.9
77.9083,16.5085,-31.1
77.925,16.5085,-30.1
77.9417,16.5085,-28.9
77.9583,16.5085,-27.5
77.975,16.5085,-26.1
77.9917,16.5085,-24.6
78.0083,16.5085,-23
78.025,16.5085,-21.4
78.0417,16.5085,-19.7
78.0583,16.5085,-17.9
78.075,16.5085,-16.2
78.0917,16.5085,-14.6
78.1083,16.5085,-13.2
78.125,16.5085,-12.2
78.1417,16.5085,-11.6
78.1583,16.5085,-11.6
78.175,16.5085,-12
78.1917,16.5085,-12.8
78.2083,16.5085,-13.9
78.225,16.5085,-15.1
78.2417,16.5085,-16.3
78.2583,16.5085,-17.2
78.275,16.5085,-18
78.2917,16.5085,-18.4
78.3083,16.5085,-18.7
77.1083,16.4925,-42.8
77.125,16.4925,-43
77.1417,16.4925,-43.2
77.1583,16.4925,-43.5
77.175,16.4925,-43.9
77.1917,16.4925,-44.1
77.2083,16.4925,-44.3
77.225,16.4925,-44.4
77.2417,16.4925,-44.3
77.2583,16.4925,-44.1
77.275,16.4925,-43.8
77.2917,16.4925,-43.5
77.3083,16.4925,-43.3
77.325,16.4925,-43
77.3417,16.4925,-42.9
77.3583,16.4925,-42.8
77.375,16.4925,-42.6
77.3917,16.4925,-42.4
77.4083,16.4925,-42.1
77.425,16.4925,-41.7
77.4417,16.4925,-41.1
77.4583,16.4925,-40.3
77.475,16.4925,-39.5
77.4917,16.4925,-38.6
77.5083,16.4925,-37.7
77.525,16.4925,-36.9
77.5417,16.4925,-36.2
77.5583,16.4925,-35.7
77.575,16.4925,-35.3
77.5917,16.4925,-35
77.6083,16.4925,-34.8
77.625,16.4925,-34.6
77.6417,16.4925,-34.4
77.6583,16.4925,-34.2
77.675,16.4925,-33.9
77.6917,16.4925,-33.6
77.7083,16.4925,-33.2
77.725,16.4925,-32.9
77.7417,16.4925,-32.6
77.7583,16.4925,-32.5
77.775,16.4925,-32.5
77.7917,16.4925,-32.7
77.8083,16.4925,-32.9
77.825,16.4925,-33.1
77.8417,16.4925,-33.2
77.8583,16.4925,-33.2
77.875,16.4925,-32.9
77.8917,16.4925,-32.4
77.9083,16.4925,-31.7
77.925,16.4925,-30.8
77.9417,16.4925,-29.8
77.9583,16.4925,-28.6
77.975,16.4925,-27.3
77.9917,16.4925,-26
78.0083,16.4925,-24.5
78.025,16.4925,-22.8
78.0417,16.4925,-21.1
78.0583,16.4925,-19.2
78.075,16.4925,-17.4
78.0917,16.4925,-15.6
78.1083,16.4925,-14.1
78.125,16.4925,-13
78.1417,16.4925,-12.3
78.1583,16.4925,-12.2
78.175,16.4925,-12.5
78.1917,16.4925,-13.3
78.2083,16.4925,-14.3
78.225,16.4925,-15.4
78.2417,16.4925,-16.4
78.2583,16.4925,-17.1
78.275,16.4925,-17.6
78.2917,16.4925,-17.9
78.3083,16.4925,-17.9
77.1083,16.4765,-42.3
77.125,16.4765,-42.6
77.1417,16.4765,-43
77.1583,16.4765,-43.5
77.175,16.4765,-43.9
77.1917,16.4765,-44.3
77.2083,16.4765,-44.5
77.225,16.4765,-44.5
77.2417,16.4765,-44.3
77.2583,16.4765,-44
77.275,16.4765,-43.6
77.2917,16.4765,-43.2
77.3083,16.4765,-42.9
77.325,16.4765,-42.7
77.3417,16.4765,-42.6
77.3583,16.4765,-42.6
77.375,16.4765,-42.7
77.3917,16.4765,-42.6
77.4083,16.4765,-42.5
77.425,16.4765,-42.2
77.4417,16.4765,-41.8
77.4583,16.4765,-41.1
77.475,16.4765,-40.4
77.4917,16.4765,-39.6
77.5083,16.4765,-38.7
77.525,16.4765,-38
77.5417,16.4765,-37.3
77.5583,16.4765,-36.8
77.575,16.4765,-36.3
77.5917,16.4765,-36
77.6083,16.4765,-35.7
77.625,16.4765,-35.4
77.6417,16.4765,-35.1
77.6583,16.4765,-34.7
77.675,16.4765,-34.3
77.6917,16.4765,-33.9
77.7083,16.4765,-33.5
77.725,16.4765,-33.1
77.7417,16.4765,-32.9
77.7583,16.4765,-32.7
77.775,16.4765,-32.8
77.7917,16.4765,-32.9
77.8083,16.4765,-33.1
77.825,16.4765,-33.3
77.8417,16.4765,-33.4
77.8583,16.4765,-33.4
77.875,16.4765,-33.2
77.8917,16.4765,-32.8
77.9083,16.4765,-32.2
77.925,16.4765,-31.5
77.9417,16.4765,-30.6
77.9583,16.4765,-29.7
77.975,16.4765,-28.6
77.9917,16.4765,-27.4
78.0083,16.4765,-26
78.025,16.4765,-24.5
78.0417,16.4765,-22.8
78.0583,16.4765,-21
78.075,16.4765,-19
78.0917,16.4765,-17.2
78.1083,16.4765,-15.6
78.125,16.4765,-14.3
78.1417,16.4765,-13.5
78.1583,16.4765,-13.2
78.175,16.4765,-13.4
78.1917,16.4765,-14
78.2083,16.4765,-14.8
78.225,16.4765,-15.6
78.2417,16.4765,-16.3
78.2583,16.4765,-16.8
78.275,16.4765,-17
78.2917,16.4765,-17
78.3083,16.4765,-16.9
77.1083,16.4605,-41.6
77.125,16.4605,-42
77.1417,16.4605,-42.5
77.1583,16.4605,-43.2
77.175,16.4605,-43.8
77.1917,16.4605,-44.2
77.2083,16.4605,-44.5
77.225,16.4605,-44.5
77.2417,16.4605,-44.2
77.2583,16.4605,-43.8
77.275,16.4605,-43.3
77.2917,16.4605,-42.9
77.3083,16.4605,-42.5
77.325,16.4605,-42.4
77.3417,16.4605,-42.4
77.3583,16.4605,-42.5
77.375,16.4605,-42.7
77.3917,16.4605,-42.8
77.4083,16.4605,-42.7
77.425,16.4605,-42.6
77.4417,16.4605,-42.2
77.4583,16.4605,-41.6
77.475,16.4605,-40.9
77.4917,16.4605,-40.2
77.5083,16.4605,-39.4
77.525,16.4605,-38.7
77.5417,16.4605,-38.1
77.5583,16.4605,-37.5
77.575,16.4605,-37
77.5917,16.4605,-36.7
77.6083,16.4605,-36.3
77.625,16.4605,-35.9
77.6417,16.4605,-35.6
77.6583,16.4605,-35.2
77.675,16.4605,-34.7
77.6917,16.4605,-34.3
77.7083,16.4605,-33.9
77.725,16.4605,-33.5
77.7417,16.4605,-33.3
77.7583,16.4605,-33.2
77.775,16.4605,-33.2
77.7917,16.4605,-33.3
77.8083,16.4605,-33.4
77.825,16.4605,-33.6
77.8417,16.4605,-33.7
77.8583,16.4605,-33.7
77.875,16.4605,-33.5
77.8917,16.4605,-33.2
77.9083,16.4605,-32.7
77.925,16.4605,-32.1
77.9417,16.4605,-31.5
77.9583,16.4605,-30.7
77.975,16.4605,-29.9
77.9917,16.4605,-28.9
78.0083,16.4605,-27.7
78.025,16.4605,-26.4
78.0417,16.4605,-24.8
78.0583,16.4605,-23
78.075,16.4605,-21.1
78.0917,16.4605,-19.2
78.1083,16.4605,-17.5
78.125,16.4605,-16.2
78.1417,16.4605,-15.2
78.1583,16.4605,-14.7
78.175,16.4605,-14.7
78.1917,16.4605,-15
78.2083,16.4605,-15.4
78.225,16.4605,-15.9
78.2417,16.4605,-16.2
78.2583,16.4605,-16.4
78.275,16.4605,-16.3
78.2917,16.4605,-16.1
78.3083,16.4605,-15.9
77.1083,16.4445,-40.8
77.125,16.4445,-41.3
77.1417,16.4445,-41.9
77.1583,16.4445,-42.7
77.175,16.4445,-43.4
77.1917,16.4445,-43.9
77.2083,16.4445,-44.2
77.225,16.4445,-44.2
77.2417,16.4445,-43.9
77.2583,16.4445,-43.5
77.275,16.4445,-43
77.2917,16.4445,-42.6
77.3083,16.4445,-42.3
77.325,16.4445,-42.2
77.3417,16.4445,-42.2
77.3583,16.4445,-42.5
77.375,16.4445,-42.7
77.3917,16.4445,-42.9
77.4083,16.4445,-42.9
77.425,16.4445,-42.8
77.4417,16.4445,-42.4
77.4583,16.4445,-41.9
77.475,16.4445,-41.2
77.4917,16.4445,-40.5
77.5083,16.4445,-39.8
77.525,16.4445,-39.1
77.5417,16.4445,-38.5
77.5583,16.4445,-38
77.575,16.4445,-37.6
77.5917,16.4445,-37.2
77.6083,16.4445,-36.8
77.625,16.4445,-36.4
77.6417,16.4445,-36
77.6583,16.4445,-35.6
77.675,16.4445,-35.2
77.6917,16.4445,-34.8
77.7083,16.4445,-34.4
77.725,16.4445,-34.1
77.7417,16.4445,-33.9
77.7583,16.4445,-33.8
77.775,16.4445,-33.8
77.7917,16.4445,-33.9
77.8083,16.4445,-34.1
77.825,16.4445,-34.2
77.8417,16.4445,-34.2
77.8583,16.4445,-34.2
77.875,16.4445,-34
77.8917,16.4445,-33.7
77.9083,16.4445,-33.3
77.925,16.4445,-32.9
77.9417,16.4445,-32.4
77.9583,16.4445,-31.8
77.975,16.4445,-31.2
77.9917,16.4445,-30.4
78.0083,16.4445,-29.4
78.025,16.4445,-28.2
78.0417,16.4445,-26.7
78.0583,16.4445,-25
78.075,16.4445,-23.2
78.0917,16.4445,-21.4
78.1083,16.4445,-19.7
78.125,16.4445,-18.3
78.1417,16.4445,-17.2
78.1583,16.4445,-16.6
78.175,16.4445,-16.3
78.1917,16.4445,-16.2
78.2083,16.4445,-16.3
78.225,16.4445,-16.3
78.2417,16.4445,-16.3
78.2583,16.4445,-16.1
78.275,16.4445,-15.7
78.2917,16.4445,-15.4
78.3083,16.4445,-15.1
77.1083,16.4286,-40
77.125,16.4286,-40.4
77.1417,16.4286,-41.1
77.1583,16.4286,-41.9
77.175,16.4286,-42.7
77.1917,16.4286,-43.3
77.2083,16.4286,-43.6
77.225,16.4286,-43.7
77.2417,16.4286,-43.5
77.2583,16.4286,-43.1
77.275,16.4286,-42.7
77.2917,16.4286,-42.3
77.3083,16.4286,-42.1
77.325,16.4286,-42.1
77.3417,16.4286,-42.3
77.3583,16.4286,-42.6
77.375,16.4286,-42.8
77.3917,16.4286,-43
77.4083,16.4286,-43.1
77.425,16.4286,-42.9
77.4417,16.4286,-42.5
77.4583,16.4286,-42
77.475,16.4286,-41.3
77.4917,16.4286,-40.7
77.5083,16.4286,-40
77.525,16.4286,-39.4
77.5417,16.4286,-38.9
77.5583,16.4286,-38.4
77.575,16.4286,-38
77.5917,16.4286,-37.6
77.6083,16.4286,-37.3
77.625,16.4286,-36.9
77.6417,16.4286,-36.5
77.6583,16.4286,-36.2
77.675,16.4286,-35.8
77.6917,16.4286,-35.5
77.7083,16.4286,-35.2
77.725,16.4286,-35
77.7417,16.4286,-34.8
77.7583,16.4286,-34.8
77.775,16.4286,-34.8
77.7917,16.4286,-34.9
77.8083,16.4286,-35
77.825,16.4286,-35
77.8417,16.4286,-35
77.8583,16.4286,-35
77.875,16.4286,-34.8
77.8917,16.4286,-34.5
77.9083,16.4286,-34.2
77.925,16.4286,-33.8
77.9417,16.4286,-33.4
77.9583,16.4286,-32.9
77.975,16.4286,-32.4
77.9917,16.4286,-31.7
78.0083,16.4286,-30.8
78.025,16.4286,-29.7
78.0417,16.4286,-28.4
78.0583,16.4286,-26.9
78.075,16.4286,-25.2
78.0917,16.4286,-23.5
78.1083,16.4286,-21.9
78.125,16.4286,-20.5
78.1417,16.4286,-19.4
78.1583,16.4286,-18.5
78.175,16.4286,-18
78.1917,16.4286,-17.6
78.2083,16.4286,-17.3
78.225,16.4286,-17
78.2417,16.4286,-16.5
78.2583,16.4286,-16
78.275,16.4286,-15.5
78.2917,16.4286,-15
78.3083,16.4286,-14.8
77.1083,16.4126,-39.2
77.125,16.4126,-39.6
77.1417,16.4126,-40.2
77.1583,16.4126,-40.9
77.175,16.4126,-41.7
77.1917,16.4126,-42.3
77.2083,16.4126,-42.7
77.225,16.4126,-42.9
77.2417,16.4126,-42.8
77.2583,16.4126,-42.5
77.275,16.4126,-42.2
77.2917,16.4126,-42.1
77.3083,16.4126,-42
77.325,16.4126,-42.2
77.3417,16.4126,-42.5
77.3583,16.4126,-42.8
77.375,16.4126,-43.1
77.3917,16.4126,-43.3
77.4083,16.4126,-43.3
77.425,16.4126,-43
77.4417,16.4126,-42.6
77.4583,16.4126,-42
77.475,16.4126,-41.4
77.4917,16.4126,-40.8
77.5083,16.4126,-40.2
77.525,16.4126,-39.7
77.5417,16.4126,-39.2
77.5583,16.4126,-38.9
77.575,16.4126,-38.5
77.5917,16.4126,-38.2
77.6083,16.4126,-37.9
77.625,16.4126,-37.5
77.6417,16.4126,-37.2
77.6583,16.4126,-36.9
77.675,16.4126,-36.6
77.6917,16.4126,-36.3
77.7083,16.4126,-36.1
77.725,16.4126,-36
77.7417,16.4126,-35.9
77.7583,16.4126,-35.9
77.775,16.4126,-36
77.7917,16.4126,-36
77.8083,16.4126,-36.1
77.825,16.4126,-36.1
77.8417,16.4126,-36.1
77.8583,16.4126,-36
77.875,16.4126,-35.8
77.8917,16.4126,-35.5
77.9083,16.4126,-35.2
77.925,16.4126,-34.8
77.9417,16.4126,-34.4
77.9583,16.4126,-33.9
77.975,16.4126,-33.4
77.9917,16.4126,-32.7
78.0083,16.4126,-31.9
78.025,16.4126,-30.9
78.0417,16.4126,-29.7
78.0583,16.4126,-28.3
78.075,16.4126,-26.8
78.0917,16.4126,-25.3
78.1083,16.4126,-23.8
78.125,16.4126,-22.4
78.1417,16.4126,-21.3
78.1583,16.4126,-20.4
78.175,16.4126,-19.6
78.1917,16.4126,-19
78.2083,16.4126,-18.4
78.225,16.4126,-17.7
78.2417,16.4126,-17
78.2583,16.4126,-16.3
78.275,16.4126,-15.6
78.2917,16.4126,-15.2
78.3083,16.4126,-15
77.1083,16.3966,-38.5
77.125,16.3966,-38.7
77.1417,16.3966,-39.2
77.1583,16.3966,-39.8
77.175,16.3966,-40.5
77.1917,16.3966,-41.1
77.2083,16.3966,-41.6
77.225,16.3966,-41.8
77.2417,16.3966,-41.8
77.2583,16.3966,-41.8
77.275,16.3966,-41.8
77.2917,16.3966,-41.8
77.3083,16.3966,-42
77.325,16.3966,-42.3
77.3417,16.3966,-42.7
77.3583,16.3966,-43.2
77.375,16.3966,-43.5
77.3917,16.3966,-43.6
77.4083,16.3966,-43.5
77.425,16.3966,-43.2
77.4417,16.3966,-42.7
77.4583,16.3966,-42.1
77.475,16.3966,-41.5
77.4917,16.3966,-40.9
77.5083,16.3966,-40.4
77.525,16.3966,-40
77.5417,16.3966,-39.7
77.5583,16.3966,-39.4
77.575,16.3966,-39.2
77.5917,16.3966,-38.9
77.6083,16.3966,-38.6
77.625,16.3966,-38.3
77.6417,16.3966,-38
77.6583,16.3966,-37.7
77.675,16.3966,-37.5
77.6917,16.3966,-37.3
77.7083,16.3966,-37.2
77.725,16.3966,-37.2
77.7417,16.3966,-37.1
77.7583,16.3966,-37.2
77.775,16.3966,-37.2
77.7917,16.3966,-37.3
77.8083,16.3966,-37.4
77.825,16.3966,-37.4
77.8417,16.3966,-37.4
77.8583,16.3966,-37.3
77.875,16.3966,-37.1
77.8917,16.3966,-36.8
77.9083,16.3966,-36.4
77.925,16.3966,-35.9
77.9417,16.3966,-35.4
77.9583,16.3966,-34.9
77.975,16.3966,-34.2
77.9917,16.3966,-33.5
78.0083,16.3966,-32.6
78.025,16.3966,-31.6
78.0417,16.3966,-30.5
78.0583,16.3966,-29.2
78.075,16.3966,-27.8
78.0917,16.3966,-26.5
78.1083,16.3966,-25.1
78.125,16.3966,-23.9
78.1417,16.3966,-22.8
78.1583,16.3966,-21.9
78.175,16.3966,-21.1
78.1917,16.3966,-20.3
78.2083,16.3966,-19.5
78.225,16.3966,-18.7
78.2417,16.3966,-17.8
78.2583,16.3966,-17
78.275,16.3966,-16.3
78.2917,16.3966,-15.8
78.3083,16.3966,-15.8
77.1083,16.3806,-37.9
77.125,16.3806,-37.9
77.1417,16.3806,-38.2
77.1583,16.3806,-38.7
77.175,16.3806,-39.3
77.1917,16.3806,-39.8
77.2083,16.3806,-40.3
77.225,16.3806,-40.6
77.2417,16.3806,-40.8
77.2583,16.3806,-41
77.275,16.3806,-41.2
77.2917,16.3806,-41.5
77.3083,16.3806,-41.9
77.325,16.3806,-42.5
77.3417,16.3806,-43
77.3583,16.3806,-43.5
77.375,16.3806,-43.8
77.3917,16.3806,-43.8
77.4083,16.3806,-43.7
77.425,16.3806,-43.3
77.4417,16.3806,-42.7
77.4583,16.3806,-42.2
77.475,16.3806,-41.6
77.4917,16.3806,-41.2
77.5083,16.3806,-40.8
77.525,16.3806,-40.6
77.5417,16.3806,-40.4
77.5583,16.3806,-40.2
77.575,16.3806,-40
77.5917,16.3806,-39.7
77.6083,16.3806,-39.4
77.625,16.3806,-39.2
77.6417,16.3806,-38.9
77.6583,16.3806,-38.6
77.675,16.3806,-38.4
77.6917,16.3806,-38.3
77.7083,16.3806,-38.3
77.725,16.3806,-38.3
77.7417,16.3806,-38.3
77.7583,16.3806,-38.4
77.775,16.3806,-38.5
77.7917,16.3806,-38.5
77.8083,16.3806,-38.6
77.825,16.3806,-38.7
77.8417,16.3806,-38.7
77.8583,16.3806,-38.6
77.875,16.3806,-38.3
77.8917,16.3806,-38
77.9083,16.3806,-37.6
77.925,16.3806,-37
77.9417,16.3806,-36.4
77.9583,16.3806,-35.6
77.975,16.3806,-34.8
77.9917,16.3806,-33.9
78.0083,16.3806,-32.9
78.025,16.3806,-31.9
78.0417,16.3806,-30.7
78.0583,16.3806,-29.5
78.075,16.3806,-28.3
78.0917,16.3806,-27.1
78.1083,16.3806,-25.9
78.125,16.3806,-24.8
78.1417,16.3806,-23.9
78.1583,16.3806,-23
78.175,16.3806,-22.2
78.1917,16.3806,-21.4
78.2083,16.3806,-20.5
78.225,16.3806,-19.7
78.2417,16.3806,-18.8
78.2583,16.3806,-18
78.275,16.3806,-17.3
78.2917,16.3806,-17
78.3083,16.3806,-17
77.1083,16.3646,-37.5
77.125,16.3646,-37.3
77.1417,16.3646,-37.4
77.1583,16.3646,-37.7
77.175,16.3646,-38.1
77.1917,16.3646,-38.5
77.2083,16.3646,-38.9
77.225,16.3646,-39.3
77.2417,16.3646,-39.6
77.2583,16.3646,-40
77.275,16.3646,-40.5
77.2917,16.3646,-41.1
77.3083,16.3646,-41.8
77.325,16.3646,-42.5
77.3417,16.3646,-43.1
77.3583,16.3646,-43.6
77.375,16.3646,-43.9
77.3917,16.3646,-43.9
77.4083,16.3646,-43.7
77.425,16.3646,-43.3
77.4417,16.3646,-42.7
77.4583,16.3646,-42.2
77.475,16.3646,-41.8
77.4917,16.3646,-41.5
77.5083,16.3646,-41.3
77.525,16.3646,-41.2
77.5417,16.3646,-41.1
77.5583,16.3646,-41
77.575,16.3646,-40.8
77.5917,16.3646,-40.6
77.6083,16.3646,-40.3
77.625,16.3646,-40
77.6417,16.3646,-39.7
77.6583,16.3646,-39.5
77.675,16.3646,-39.3
77.6917,16.3646,-39.2
77.7083,16.3646,-39.2
77.725,16.3646,-39.2
77.7417,16.3646,-39.3
77.7583,16.3646,-39.4
77.775,16.3646,-39.5
77.7917,16.3646,-39.6
77.8083,16.3646,-39.7
77.825,16.3646,-39.8
77.8417,16.3646,-39.8
77.8583,16.3646,-39.8
77.875,16.3646,-39.6
77.8917,16.3646,-39.2
77.9083,16.3646,-38.7
77.925,16.3646,-38
77.9417,16.3646,-37.2
77.9583,16.3646,-36.2
77.975,16.3646,-35.2
77.9917,16.3646,-34.1
78.0083,16.3646,-32.9
78.025,16.3646,-31.7
78.0417,16.3646,-30.5
78.0583,16.3646,-29.4
78.075,16.3646,-28.2
78.0917,16.3646,-27.1
78.1083,16.3646,-26.1
78.125,16.3646,-25.2
78.1417,16.3646,-24.4
78.1583,16.3646,-23.6
78.175,16.3646,-22.9
78.1917,16.3646,-22.2
78.2083,16.3646,-21.5
78.225,16.3646,-20.7
78.2417,16.3646,-19.9
78.2583,16.3646,-19.3
78.275,16.3646,-18.8
78.2917,16.3646,-18.5
78.3083,16.3646,-18.6
77.1083,16.3486,-37.1
77.125,16.3486,-36.8
77.1417,16.3486,-36.7
77.1583,16.3486,-36.8
77.175,16.3486,-37
77.1917,16.3486,-37.3
77.2083,16.3486,-37.6
77.225,16.3486,-38
77.2417,16.3486,-38.5
77.2583,16.3486,-39
77.275,16.3486,-39.7
77.2917,16.3486,-40.5
77.3083,16.3486,-41.4
77.325,16.3486,-42.2
77.3417,16.3486,-43
77.3583,16.3486,-43.5
77.375,16.3486,-43.7
77.3917,16.3486,-43.7
77.4083,16.3486,-43.5
77.425,16.3486,-43.1
77.4417,16.3486,-42.6
77.4583,16.3486,-42.2
77.475,16.3486,-42
77.4917,16.3486,-41.8
77.5083,16.3486,-41.8
77.525,16.3486,-41.8
77.5417,16.3486,-41.8
77.5583,16.3486,-41.8
77.575,16.3486,-41.6
77.5917,16.3486,-41.3
77.6083,16.3486,-41
77.625,16.3486,-40.6
77.6417,16.3486,-40.3
77.6583,16.3486,-40.1
